review_id	sentiment	label_id	input_ids	review_body	date
10391	1	2	[0, 100, 2740, 42, 6399, 94, 186, 1437, 8, 939, 5328, 24, 25, 1010, 25, 24, 2035, 4, 24, 16, 10, 2721, 6399, 19, 41, 1461, 1521, 4, 24, 16, 1195, 9881, 1437, 53, 47, 64, 3588, 24, 62, 19, 5, 235, 10131, 4, 5, 5780, 2092, 7, 28, 13504, 36, 405, 21, 20454, 25, 909, 43, 1437, 8, 24, 1326, 372, 19, 10844, 4, 939, 74, 1819, 5940, 42, 6880, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this shirt last week  and i wore it as soon as it arrived. it is a beautiful shirt with an original design. it is rather casual  but you can dress it up with the right accessories. the print appears to be navy (it was advertised as black)  and it looks great with jeans. i would certainly recommend this item.	2022-06-24T08:02:18Z
10690	1	2	[0, 2709, 5, 1392, 425, 1437, 42, 16, 41, 2770, 432, 4, 939, 1381, 5, 1104, 1732, 9, 42, 6399, 15, 11, 10, 1836, 158, 142, 1437, 145, 15, 1392, 1437, 14, 21, 70, 51, 56, 577, 11, 5, 1400, 4, 24, 21, 9574, 350, 739, 19, 5, 128, 705, 108, 9, 5, 6399, 18323, 154, 1195, 614, 8, 5, 21764, 7209, 160, 127, 10762, 1437, 8, 939, 399, 75, 907, 24, 4, 77, 939, 376, 124, 10, 367, 360, 423, 1437, 939, 303, 42, 11, 10, 1836, 231, 11, 909, 4, 939, 10728, 218, 75, 216, 127, 6399, 1836, 11, 1530, 1437, 53, 939, 1017, 1701, 42, 65, 10, 650, 7, 4761, 98, 939, 1017, 224, 24, 18, 5342, 1528, 2, 1, 1, 1, 1, 1, 1]	For the sale price  this is an amazing deal. i tried the white version of this shirt on in a size 10 because  being on sale  that was all they had available in the store. it was unfortunately too large with the 'v' of the shirt plunging rather low and the sleeves hanging off my shoulders  and i didn't buy it. when i came back a few days later  i found this in a size 6 in black. i honestly don't know my shirt size in numbers  but i'd consider this one a small to medium so i'd say it's fairly true	2022-06-24T08:02:18Z
12554	-1	0	[0, 100, 2638, 5, 169, 24, 1326, 15, 4, 2564, 326, 1872, 4, 129, 936, 13, 162, 21, 24, 21, 98, 24, 17414, 4, 89, 16, 14, 650, 524, 90, 4, 9, 24787, 11, 24, 4, 114, 47, 33, 143, 936, 19, 24787, 42, 189, 45, 173, 13, 47, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved the way it looks on. fit tts. only problem for me was it was so itchy. there is that small amt. of wool in it. if you have any problem with wool this may not work for you	2022-06-24T08:02:18Z
3091	1	2	[0, 713, 3588, 16, 98, 203, 357, 11, 621, 328, 939, 300, 5, 4716, 1459, 1836, 36, 118, 524, 195, 108, 176, 8070, 8, 24, 1302, 7, 422, 10, 828, 2735, 87, 5, 1675, 1836, 12, 939, 33, 10, 5342, 739, 11044, 98, 939, 439, 62, 10, 1836, 8, 24, 1302, 7, 2564, 6683, 4, 657, 5, 8089, 8, 12669, 1521, 328, 939, 64, 75, 2067, 7, 3568, 24, 13, 10, 3312, 939, 40, 28, 5190, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This dress is so much better in person! i got the petite size (i am 5'2"") and it seems to run a bit smaller than the regular size- i have a fairly large bust so i went up a size and it seems to fit perfectly. love the colors and vintage design! i can't wait to wear it for a wedding i will be attending!"	2022-06-24T08:02:18Z
6419	-1	0	[0, 100, 524, 195, 108, 176, 13674, 17243, 8, 41, 3023, 29, 4716, 1459, 4, 627, 26370, 5326, 219, 21, 5, 129, 2579, 631, 59, 42, 3588, 1437, 53, 960, 1493, 21, 269, 29747, 24203, 480, 5, 1307, 181, 33650, 21764, 941, 4, 277, 37102, 26, 42, 21, 55, 101, 10, 3294, 1437, 8, 79, 21, 235, 4, 45, 966, 5, 425, 15, 1392, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am 5'2 107lb and an xs petite.the embroidery was the only nice thing about this dress  but everything else was really unflattering -- the huge puffy sleeves especially. another reviewer said this was more like a shift  and she was right. not worth the price on sale.	2022-06-24T08:02:18Z
10325	-1	0	[0, 100, 109, 45, 190, 216, 147, 7, 1642, 19, 42, 1152, 4, 939, 2740, 10, 650, 36, 118, 213, 227, 650, 8, 4761, 43, 8, 1299, 14, 74, 28, 10, 205, 2564, 4, 71, 667, 15, 5, 6399, 1437, 939, 74, 33, 8565, 13, 5, 3023, 47596, 46628, 29, 50, 3046, 5, 15654, 1836, 16, 4, 42, 6399, 16, 182, 2233, 219, 4, 939, 216, 63, 3518, 7, 33, 10, 128, 19322, 108, 7, 24, 1437, 53, 42, 6399, 16, 350, 203, 4, 24, 782, 7, 28, 551, 11, 4, 50, 33, 10, 7494, 8144, 198, 24, 4, 939, 1381, 5, 7494, 356, 53, 24, 222, 45, 356, 34203, 4, 939, 303, 42, 3195, 7, 28, 182, 38596, 4, 1374, 1437, 939, 524, 3369, 1023, 2, 1]	I do not even know where to begin with this product. i ordered a small (i go between small and medium) and felt that would be a good fit. after trying on the shirt  i would have opted for the xxxxxxxxs or whatever the smallest size is. this shirt is very boxy. i know its supposed to have a 'flow' to it  but this shirt is too much. it needs to be taken in. or have a belt wrapped around it. i tried the belt look but it did not look flattering. i found this color to be very blah. overall  i am slig	2022-06-24T08:02:18Z
10167	0	1	[0, 100, 6640, 14, 42, 21, 10, 2216, 185, 15, 10, 22861, 28517, 4, 1256, 27595, 159, 5, 124, 8, 2408, 9, 1468, 4, 939, 437, 164, 7, 671, 24, 142, 939, 2813, 24, 21, 10, 410, 55, 9, 10, 7082, 73, 14118, 4740, 2564, 8, 223, 12, 43106, 16, 20292, 87, 939, 802, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I liked that this was a unique take on a sweatshirt. pretty seam down the back and weight of material. i'm going to return it because i wish it was a little more of a loose/baggy fit and under-pattern is darker than i thought.	2022-06-24T08:02:18Z
10168	-1	0	[0, 713, 3588, 23835, 101, 10, 14072, 4, 24, 269, 782, 10, 7494, 7, 492, 24, 103, 3989, 4, 939, 1381, 7, 2496, 24, 19, 65, 1437, 53, 172, 399, 75, 356, 235, 1169, 4, 939, 222, 101, 5, 9215, 14, 376, 19, 24, 4, 939, 581, 28, 3357, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress hangs like a sack. it really needs a belt to give it some shape. i tried to style it with one  but then didn't look right either. i did like the slip that came with it. i'll be returning it.	2022-06-24T08:02:18Z
18232	0	1	[0, 713, 16, 10, 182, 3473, 6399, 1437, 1437, 1437, 372, 3280, 7, 33, 11, 5, 18704, 1437, 1437, 1437, 24, 1237, 10, 410, 239, 15, 5, 2380, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a very comfortable shirt    great basic to have in the wardrobe    it runs a little high on the sides	2022-06-24T08:02:18Z
2958	-1	0	[0, 4528, 9304, 1415, 10610, 1437, 15158, 359, 793, 546, 77, 939, 829, 106, 328, 5, 1318, 16, 2422, 7174, 13178, 25, 114, 24, 18, 57, 15158, 10, 153, 498, 359, 16, 59, 7, 1136, 4102, 328, 5, 173, 17187, 16, 6587, 4, 47, 64, 192, 7082, 39815, 70, 81, 4, 5, 299, 4745, 16, 350, 3229, 359, 1326, 6587, 13596, 66, 4, 939, 6640, 3668, 1085, 59, 42, 9304, 4682, 5, 1114, 9, 106, 31, 5, 2170, 804, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These pants looked worn  washed & old looking when i received them! the quality is super thin cotton as if it's been washed a million times & is about to fall apart! the workmanship is terrible. you can see loose stitching all over. the top portion is too tight & looks terrible stretched out. i liked absolutely nothing about this pants except the idea of them from the picture online...	2022-06-24T08:02:18Z
11301	-1	0	[0, 13863, 42, 34, 10, 2579, 1521, 8, 939, 770, 7, 657, 24, 1437, 24, 416, 1415, 19750, 11, 5, 1400, 19, 16427, 70, 81, 349, 65, 939, 303, 4, 5, 2564, 16, 2579, 53, 939, 1979, 75, 907, 24, 528, 7, 5, 1468, 145, 350, 15651, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Although this has a nice design and i wanted to love it  it already looked ruined in the store with pulls all over each one i found. the fit is nice but i wouldn't buy it due to the material being too delicate.	2022-06-24T08:02:18Z
601	0	1	[0, 16587, 5, 3195, 1437, 53, 5, 2564, 16, 95, 8372, 8, 6664, 35187, 4, 5, 21764, 32, 10941, 87, 5, 197, 28, 4, 77, 939, 5258, 127, 3701, 1437, 5, 1445, 23204, 1516, 4639, 4, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love the color  but the fit is just odd and frumpy. the sleeves are shorter than the should be. when i lift my arms  the entire sweater gets lifted. going back.	2022-06-24T08:02:18Z
17652	0	1	[0, 133, 14327, 73, 438, 2413, 3967, 16, 10, 2721, 3195, 4, 939, 619, 5, 326, 6399, 1468, 16, 4378, 350, 7174, 13, 5, 425, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The purple/cobalt is a beautiful color. i feel the t shirt material is entirely too thin for the price.	2022-06-24T08:02:18Z
14038	0	1	[0, 100, 269, 6640, 42, 299, 53, 77, 939, 1381, 24, 15, 24, 21, 380, 8, 350, 2233, 219, 4, 939, 1687, 12926, 24, 11, 4716, 1459, 53, 5, 647, 621, 26, 14, 5, 847, 74, 28, 5, 276, 1437, 2233, 219, 53, 10941, 98, 939, 1276, 7, 1323, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really liked this top but when i tried it on it was big and too boxy. i considered ordering it in petite but the sales person said that the cut would be the same  boxy but shorter so i decided to pass.	2022-06-24T08:02:18Z
12396	0	1	[0, 100, 439, 15, 10, 3418, 29910, 7859, 13, 209, 10844, 1437, 25, 51, 58, 1088, 66, 70, 198, 5, 247, 4, 939, 1747, 300, 5, 94, 1763, 31, 103, 1400, 11, 5, 1084, 10823, 328, 51, 32, 127, 2674, 1763, 9, 10844, 1437, 51, 2564, 182, 157, 4, 959, 1437, 13, 5, 425, 1437, 51, 197, 45, 120, 7082, 8, 3298, 4740, 71, 112, 12, 176, 15033, 4, 939, 4157, 14, 51, 240, 7, 28, 15158, 8, 16380, 98, 747, 98, 14, 51, 40, 2564, 5083, 4, 3214, 10844, 197, 45, 17929, 4, 939, 33, 4091, 11180, 5638, 12750, 4112, 6149, 1033, 13, 10, 13484, 9, 5, 425, 14, 393, 120, 7082, 1437, 190, 71, 291, 15033, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I went on a wild goose chase for these jeans  as they were sold out all around the country. i finally got the last pair from some store in the midwest! they are my favorite pair of jeans  they fit very well. however  for the price  they should not get loose and baggy after 1-2 wears. i hate that they need to be washed and dried so often so that they will fit properly. expensive jeans should not sag. i have abercrombie jeggings for a fraction of the price that never get loose  even after 20 wears	2022-06-24T08:02:18Z
2009	-1	0	[0, 574, 12677, 5, 1114, 9, 42, 111, 9574, 1437, 24, 5779, 70, 198, 4, 24, 18, 169, 350, 765, 8, 2075, 650, 4, 5, 34773, 19008, 21, 67, 430, 87, 7092, 11, 5, 388, 1345, 8, 1415, 10, 828, 24420, 219, 8, 6162, 4, 5, 425, 2300, 16, 67, 169, 160, 5, 2458, 13, 42, 2125, 4, 2333, 41, 6215, 650, 36, 245, 113, 406, 113, 9680, 23246, 2107, 16134, 43, 53, 2740, 10, 4761, 36, 23115, 74, 45, 33, 2564, 11, 42, 2125, 322, 109, 45, 5940, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend."	2022-06-24T08:02:18Z
15837	0	1	[0, 134, 4, 5, 1810, 2985, 73, 31581, 16, 10, 3035, 2904, 4, 53, 45, 372, 15, 162, 4, 939, 437, 1256, 2526, 11, 1836, 73, 23411, 35, 195, 108, 401, 113, 1437, 16157, 23246, 1437, 1437, 1836, 204, 4, 939, 1299, 101, 939, 95, 1415, 33442, 14216, 19, 106, 15, 4, 1437, 132, 4, 8, 2085, 42, 16, 5, 696, 35, 5, 1836, 974, 36, 4783, 2340, 1836, 11, 358, 6239, 16259, 939, 308, 43, 21, 59, 132, 1086, 10070, 350, 380, 13, 162, 4, 939, 1266, 1437, 939, 1299, 372, 59, 2185, 4, 53, 734, 34798, 2478, 4, 1437, 155, 4, 77, 939, 362, 106, 7, 5, 1400, 7, 860, 15, 73, 3463, 14035, 1437, 51, 218, 75, 190, 2324, 106, 11, 5, 1400, 328, 2]	"1. the wide leg/crop is a cool trend. but not great on me. i'm pretty standard in size/build: 5'6""  135 lbs   size 4. i felt like i just looked oddly shaped with them on.  2. and maybe this is the issue: the size 27 (my normal size in every citizen pant i own) was about 2 whole sizes too big for me. i mean  i felt great about myself. but...wowza.  3. when i took them to the store to try on/exchange  they don't even carry them in the store! so i just returned and will try something else."	2022-06-24T08:02:18Z
34	1	2	[0, 10993, 1437, 42, 16, 17210, 1437, 98, 8366, 939, 399, 75, 1057, 2422, 11708, 1437, 53, 24, 16, 4, 269, 11708, 1109, 10199, 4, 939, 101, 24, 1437, 53, 28, 2460, 13, 2811, 54, 47, 429, 422, 88, 114, 47, 1656, 198, 5, 790, 11, 24, 4, 200, 1437, 24, 16, 739, 4, 939, 2740, 5, 1836, 321, 8, 24, 18, 10, 2579, 24901, 2564, 13, 127, 195, 108, 246, 113, 10529, 2697, 4, 939, 1979, 75, 236, 7, 213, 2514, 4, 552, 19, 145, 11708, 1437, 5, 10199, 16, 2773, 13596, 1437, 61, 939, 218, 75, 1508, 11, 42, 403, 4, 1747, 1437, 5, 3195, 4, 24, 1326, 1104, 15, 127, 5271, 8, 924, 10, 14128, 2440, 16007, 2, 1, 1, 1, 1, 1, 1, 1]	"First  this is thermal  so naturally i didn't expect super sheer  but it is. really sheer light fabric. i like it  but be prepared for considering who you might run into if you walk around the house in it. second  it is large. i ordered the size 0 and it's a nice oversized fit for my 5'3"" 125 pounds. i wouldn't want to go larger. along with being sheer  the fabric is easily stretched  which i don't mind in this case. finally  the color. it looks white on my monitor and shows a colorful blue dot"	2022-06-24T08:02:18Z
4966	0	1	[0, 20930, 15, 97, 6173, 14, 42, 299, 2075, 739, 1437, 939, 2740, 42, 804, 11, 80, 10070, 4, 258, 2551, 7, 2564, 30103, 11, 127, 7050, 36, 24648, 5, 7050, 2564, 15976, 11, 5, 2735, 1836, 43, 1437, 8, 258, 58, 203, 350, 380, 15, 5, 2576, 4, 5, 760, 2576, 9, 42, 6399, 34, 10, 651, 9, 16415, 2923, 1437, 98, 5, 2576, 9, 42, 299, 269, 1437, 269, 1437, 269, 29139, 66, 409, 31, 127, 28097, 4, 5, 5933, 2551, 2051, 15, 162, 36, 245, 108, 698, 18653, 5, 1468, 16, 182, 7174, 1437, 8, 939, 115, 192, 127, 16109, 11689, 149, 5, 1104, 6184, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Based on other reviews that this top ran large  i ordered this online in two sizes. both seemed to fit alright in my chest (although the chest fit tighter in the smaller size)  and both were much too big on the bottom. the front bottom of this shirt has a series of pleats  so the bottom of this top really  really  really flared out away from my hips. the length seemed fine on me (5'10""). the material is very thin  and i could see my nude bra through the white pattern."	2022-06-24T08:02:18Z
14872	-1	0	[0, 32112, 2283, 7, 1325, 42, 3588, 1437, 25, 24, 56, 103, 372, 6173, 4, 959, 1437, 9, 5, 657, 21, 567, 31, 5, 195, 108, 245, 113, 2744, 278, 4, 25, 10, 4716, 1459, 1437, 42, 399, 75, 173, 157, 13, 162, 1437, 8, 5, 10199, 34395, 162, 66, 11, 5, 11044, 11, 41, 11789, 169, 4, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Was excited to receive this dress  as it had some great reviews. however  of the love was coming from the 5'5""+ set. as a petite  this didn't work well for me  and the fabric flattened me out in the bust in an awkward way. returned."	2022-06-24T08:02:18Z
4704	0	1	[0, 40084, 106, 11, 5, 1109, 2440, 4, 939, 437, 195, 108, 288, 113, 98, 51, 214, 10, 410, 251, 4, 939, 101, 5, 18632, 8, 51, 32, 269, 3473, 328, 5, 129, 631, 16, 5, 11789, 39336, 198, 5, 42613, 443, 98, 47, 269, 64, 75, 3568, 106, 1937, 19, 10, 30197, 13454, 50, 10941, 299, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Got them in the light blue. i'm 5'0"" so they're a little long. i like the texture and they are really comfortable! the only thing is the awkward seams around the crotch area so you really can't wear them alone with a cropped tee or shorter top."	2022-06-24T08:02:18Z
4066	0	1	[0, 100, 437, 10, 27115, 636, 16095, 98, 939, 581, 2333, 185, 10, 778, 15, 106, 4, 939, 113, 119, 195, 108, 306, 17809, 8, 201, 257, 10, 1836, 290, 50, 4761, 4, 939, 2740, 10, 650, 1386, 9, 10, 4505, 4761, 187, 97, 34910, 26, 24, 1237, 650, 4, 42, 2323, 59, 1084, 18781, 61, 16, 10, 205, 27115, 636, 5933, 53, 5, 1374, 2564, 16, 24901, 4, 24, 18, 55, 101, 10, 6966, 18605, 1719, 62, 1195, 87, 10, 2579, 3089, 11556, 4, 14, 18, 269, 5, 275, 169, 7, 6797, 24, 62, 4, 24901, 6966, 18605, 1719, 12, 658, 101, 299, 4, 939, 437, 164, 7, 2081, 24, 13, 41, 3023, 29, 53, 939, 206, 190, 14, 18, 350, 739, 4, 2, 1, 1, 1]	"I'm a tunic lover so i'll usually take a chance on them. i""m 5'4'' and usu a size 8 or medium. i ordered a small instead of a usual medium since other reviewers said it runs small. this hits about mid thigh which is a good tunic length but the overall fit is oversized. it's more like a swimsuit cover up rather than a nice blouse. that's really the best way to sum it up. oversized swimsuit cover-up like top. i'm going to exchange it for an xs but i think even that's too large."	2022-06-24T08:02:18Z
6040	-1	0	[0, 100, 3249, 2162, 42, 3588, 11, 5, 1400, 4, 959, 1437, 24, 1249, 145, 10, 1836, 350, 380, 4, 98, 1437, 939, 769, 24932, 5, 2735, 1836, 804, 36, 24648, 24, 21, 124, 24932, 13, 10, 353, 322, 77, 24, 2035, 1437, 939, 5324, 5, 21764, 58, 45, 740, 179, 3804, 36, 3341, 51, 32, 11, 5, 2170, 25, 157, 25, 5, 1461, 3588, 939, 56, 3584, 11, 12, 8005, 322, 939, 802, 2085, 24, 56, 57, 10, 2342, 7480, 98, 939, 1835, 5, 3588, 8, 769, 24932, 24, 456, 142, 24, 16, 10, 372, 3588, 4, 5, 200, 65, 95, 2035, 8, 5, 21764, 32, 45, 740, 179, 3804, 25, 157, 4, 42, 189, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I originally bought this dress in the store. however  it ended being a size too big. so  i reordered the smaller size online (although it was backordered for a month). when it arrived  i noticed the sleeves were not cinched (like they are in the picture as well as the original dress i had purchased in-store). i thought maybe it had been a fluke so i returned the dress and reordered it again because it is a great dress. the second one just arrived and the sleeves are not cinched as well. this may	2022-06-24T08:02:18Z
3432	0	1	[0, 100, 21, 98, 2283, 7, 2229, 42, 3588, 13, 127, 22337, 11412, 537, 4, 24, 1326, 2721, 15, 53, 939, 115, 45, 120, 81, 65, 410, 4617, 4, 5, 3184, 9, 5, 299, 5712, 6269, 15, 110, 7050, 111, 10, 828, 350, 239, 31, 5, 1079, 9, 5, 2468, 10199, 4, 24, 630, 75, 356, 235, 4, 114, 47, 33, 10, 26922, 14, 5712, 6683, 15, 5, 2125, 9, 10199, 1437, 101, 5, 1049, 1345, 2343, 1437, 47, 32, 205, 4, 5, 371, 1345, 19, 5, 765, 26922, 924, 42, 696, 275, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was so excited to purchase this dress for my masters graduation party. it looks beautiful on but i could not get over one little detail. the structure of the top falls funny on your chest - a bit too high from the rest of the pulled fabric. it doesn't look right. if you have a necklace that falls perfectly on the piece of fabric  like the main photo shown  you are good. the third photo with the short necklace shows this issue best.	2022-06-24T08:02:18Z
11322	-1	0	[0, 133, 23204, 115, 28, 269, 1256, 1437, 53, 24, 16, 1307, 4, 939, 2740, 5, 3023, 29, 73, 29, 8, 24, 21, 7358, 15, 162, 4, 24, 18, 350, 1099, 1437, 142, 5, 39815, 21, 2721, 1437, 53, 42, 6880, 16, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The sweater could be really pretty  but it is huge. i ordered the xs/s and it was swimming on me. it's too bad  because the stitching was beautiful  but this item is going back.	2022-06-24T08:02:18Z
3792	0	1	[0, 713, 6880, 982, 47, 197, 10397, 11, 2569, 514, 8, 26566, 3841, 614, 2859, 4, 24, 28704, 71, 78, 10397, 11, 2569, 514, 8, 939, 399, 947, 10431, 3416, 131, 90, 190, 304, 5, 3841, 254, 4, 109, 45, 10397, 4, 588, 741, 22539, 7586, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This item states you should wash in cold water and tumble dry low heat. it shrunk after first wash in cold water and i didn&#39;t even use the dryer. do not wash. real bummer..	2022-06-24T08:02:18Z
